"epoch","Group: Unmasked - train/distill_loss","Group: Unmasked - train/distill_loss__MIN","Group: Unmasked - train/distill_loss__MAX","Group: Unmasked - _step","Group: Unmasked - _step__MIN","Group: Unmasked - _step__MAX","Group: Masked - train/distill_loss","Group: Masked - train/distill_loss__MIN","Group: Masked - train/distill_loss__MAX","Group: Masked - _step","Group: Masked - _step__MIN","Group: Masked - _step__MAX"
"747","0.004193601043274005","0.004174433182924986","0.0042118350975215435","1495","1495","1495","0.00528253149241209","0.00526634743437171","0.005296675022691488","1495","1495","1495"
"748","0.004179911843190591","0.004158386029303074","0.0042031980119645596","1497","1497","1497","0.005274103116244077","0.005246052984148264","0.005309682805091143","1497","1497","1497"
"749","0.0041925483383238316","0.004161642864346504","0.004210615064948797","1499","1499","1499","0.00530521608889103","0.005241175647825003","0.0053249807097017765","1499","1499","1499"
"750","0.004188946448266506","0.004167238716036081","0.004202845972031355","1501","1501","1501","0.005275125335901976","0.005255144089460373","0.005318090785294771","1501","1501","1501"
"751","0.004182483069598675","0.004164694342762232","0.004197608679533005","1503","1503","1503","0.005266504734754563","0.0052316454239189625","0.005279480013996363","1503","1503","1503"
"752","0.004182188771665096","0.004161342047154903","0.004207749385386705","1505","1505","1505","0.005265038460493088","0.005228098481893539","0.005286708474159241","1505","1505","1505"
"753","0.004187645235409339","0.004168575629591942","0.004209152422845364","1507","1507","1507","0.005266622826457024","0.005217043217271566","0.0053075160831213","1507","1507","1507"
"754","0.004178569186478853","0.00413883663713932","0.00420779874548316","1509","1509","1509","0.005274915508925915","0.005265079438686371","0.005302459001541138","1509","1509","1509"
"755","0.004185084563990434","0.004162041936069727","0.00420937966555357","1511","1511","1511","0.005272327270358801","0.005252369679510593","0.0052827647887170315","1511","1511","1511"
"756","0.004170275138070186","0.004147592466324568","0.00419490784406662","1513","1513","1513","0.005273897293955087","0.005257338285446167","0.005296381190419197","1513","1513","1513"
"757","0.0041734448944528895","0.004146601539105177","0.004201833624392748","1515","1515","1515","0.005260231532156467","0.005245885346084833","0.005280104465782642","1515","1515","1515"
"758","0.004180318210273981","0.004134183283895254","0.0042042299173772335","1517","1517","1517","0.005271488148719072","0.005252962000668049","0.005286328494548798","1517","1517","1517"
"759","0.004175968623409669","0.004151008557528257","0.004204487893730402","1519","1519","1519","0.005260791629552841","0.005218757316470146","0.0052790227346122265","1519","1519","1519"
"760","0.0041832830756902695","0.004170138854533434","0.0042043267749249935","1521","1521","1521","0.00528495442122221","0.0052376361563801765","0.005337586626410484","1521","1521","1521"
"761","0.00417311613758405","0.004150572698563337","0.0041971090249717236","1523","1523","1523","0.00526815140619874","0.00522552290931344","0.005308369640260935","1523","1523","1523"
"762","0.004170439206063747","0.004140359349548817","0.004195268265902996","1525","1525","1525","0.005264090187847614","0.005211526528000832","0.005320928059518337","1525","1525","1525"
"763","0.004169805596272151","0.004136699251830578","0.004196313209831715","1527","1527","1527","0.005274945497512817","0.005266339518129826","0.005283791106194258","1527","1527","1527"
"764","0.00417050098379453","0.004135931842029095","0.004188061226159334","1529","1529","1529","0.005255619250237942","0.005220979452133179","0.005300997756421566","1529","1529","1529"
"765","0.004172688039640586","0.004142135847359896","0.004189622588455677","1531","1531","1531","0.00525963231921196","0.005228194873780012","0.005291667766869068","1531","1531","1531"
"766","0.004168214742094278","0.004143457394093275","0.004193456377834082","1533","1533","1533","0.005267405789345503","0.005224065389484167","0.0053089689463377","1533","1533","1533"
"767","0.004163558905323346","0.00413241283968091","0.004182662349194288","1535","1535","1535","0.005255267955362797","0.005211840849369764","0.005290175322443247","1535","1535","1535"
"768","0.004165473238875468","0.004147167317569256","0.004180244170129299","1537","1537","1537","0.0052646931260824205","0.005226988811045885","0.005315978545695543","1537","1537","1537"
"769","0.004167065490037203","0.004127201158553362","0.004197805654257536","1539","1539","1539","0.0052632797509431836","0.0052304016426205635","0.005309364292770624","1539","1539","1539"
"770","0.004173670895397663","0.004143284633755684","0.004204057157039642","1541","1541","1541","0.005260888766497373","0.005238695070147514","0.005279076751321554","1541","1541","1541"
"771","0.004162171622738242","0.004142823629081249","0.004181519616395235","1543","1543","1543","0.0052721482701599594","0.0052507184445858","0.005304036661982536","1543","1543","1543"
"772","0.004160309908911586","0.0041364943608641624","0.004184125456959009","1545","1545","1545","0.005262425914406776","0.005208214744925499","0.005283665377646685","1545","1545","1545"
"773","0.004152742912992835","0.0041240970604121685","0.004181388765573502","1547","1547","1547","0.005269044265151024","0.00522744283080101","0.0053151752799749374","1547","1547","1547"
"774","0.004157231189310551","0.00412752665579319","0.004186935722827911","1549","1549","1549","0.005264455266296863","0.005198056343942881","0.005339039955288172","1549","1549","1549"
"775","0.004158735508099198","0.004127033054828644","0.004190437961369753","1551","1551","1551","0.005264446046203375","0.005219548009335995","0.005283932201564312","1551","1551","1551"
"776","0.004147985950112343","0.004117612726986408","0.0041783591732382774","1553","1553","1553","0.005255621671676636","0.0052071851678192616","0.005290198605507612","1553","1553","1553"
"777","0.004160690121352673","0.004131455905735493","0.0041899243369698524","1555","1555","1555","0.005264724045991898","0.005223389714956284","0.005297504365444183","1555","1555","1555"
"778","0.004157942486926913","0.004134082701057196","0.004181802272796631","1557","1557","1557","0.005254634562879801","0.005231285467743874","0.005294364411383867","1557","1557","1557"
"779","0.004151885397732258","0.004125287290662527","0.004178483504801989","1559","1559","1559","0.005265525076538324","0.005242711398750544","0.005298520904034376","1559","1559","1559"
"780","0.0041438189800828695","0.0041075716726481915","0.004180066287517548","1561","1561","1561","0.005243423674255609","0.005206109955906868","0.005272150970995426","1561","1561","1561"
"781","0.00414573191665113","0.004119121003895998","0.0041723428294062614","1563","1563","1563","0.005266275629401207","0.005234312731772661","0.005282351281493902","1563","1563","1563"
"782","0.00415039760991931","0.004126936197280884","0.0041738590225577354","1565","1565","1565","0.005249659810215235","0.0052282074466347694","0.005288705695420504","1565","1565","1565"
"783","0.004153147805482149","0.004131063353270292","0.004175232257694006","1567","1567","1567","0.005255334917455912","0.005229514557868242","0.00527925556525588","1567","1567","1567"
"784","0.004150639520958066","0.004126348998397589","0.004174930043518543","1569","1569","1569","0.005249725002795458","0.005200461950153112","0.0052793147042393684","1569","1569","1569"
"785","0.004144239239394665","0.004121354781091213","0.004167123697698116","1571","1571","1571","0.00526774562895298","0.005224835127592087","0.005299502983689308","1571","1571","1571"
"786","0.004155880771577358","0.004129741340875626","0.004182020202279091","1573","1573","1573","0.005260190181434155","0.0052096485160291195","0.005319857504218817","1573","1573","1573"
"787","0.004141632467508316","0.004121880512684584","0.004161384422332048","1575","1575","1575","0.00526056932285428","0.005231537856161594","0.005284983664751053","1575","1575","1575"
"788","0.0041441398207098246","0.004117077216506004","0.004171202424913645","1577","1577","1577","0.0052427809685468675","0.0051864031702280045","0.0052735148929059505","1577","1577","1577"
"789","0.004143320256844163","0.0041266996413469315","0.004159940872341394","1579","1579","1579","0.00524963466450572","0.005200516898185015","0.005266773514449596","1579","1579","1579"
"790","0.004143064841628075","0.004120060708373785","0.004166068974882364","1581","1581","1581","0.005243357922881842","0.005216928664594889","0.005269700661301613","1581","1581","1581"
"791","0.004133011680096388","0.00410107709467411","0.004164946265518665","1583","1583","1583","0.005249315686523914","0.005228477530181408","0.0052666994743049145","1583","1583","1583"
"792","0.004150056513026357","0.004135553725063801","0.004164559300988913","1585","1585","1585","0.005257370229810476","0.005218029487878084","0.0053002298809587955","1585","1585","1585"
"793","0.004145042039453983","0.004128691274672747","0.00416139280423522","1587","1587","1587","0.005263637192547322","0.005199705250561237","0.005292959976941347","1587","1587","1587"
"794","0.0041391258127987385","0.004113651812076569","0.004164599813520908","1589","1589","1589","0.005243246536701917","0.0052141291089355946","0.005293059628456831","1589","1589","1589"
"795","0.00413681217469275","0.0041156187653541565","0.0041580055840313435","1591","1591","1591","0.005247772019356489","0.0051919459365308285","0.005276239477097988","1591","1591","1591"
"796","0.0041301746387034655","0.004103594459593296","0.004156754817813635","1593","1593","1593","0.005243325792253018","0.005221238825470209","0.005277947057038546","1593","1593","1593"
"797","0.004134034505113959","0.004094988573342562","0.004173080436885357","1595","1595","1595","0.005250225123018026","0.005208953283727169","0.005282456986606121","1595","1595","1595"
"798","0.004131861263886094","0.004110199399292469","0.004153523128479719","1597","1597","1597","0.0052321176044642925","0.005211797542870045","0.0052702706307172775","1597","1597","1597"
"799","0.004130328306928277","0.004110706504434347","0.004149950109422207","1599","1599","1599","0.005254915170371533","0.005200783256441355","0.00528304697945714","1599","1599","1599"
"800","0.00413749017752707","0.0041163284331560135","0.004158651921898127","1601","1601","1601","0.00523943891748786","0.005196465644985437","0.005267084110528231","1601","1601","1601"
"801","0.0041526067070662975","0.0041526067070662975","0.0041526067070662975","1603","1603","1603","0.005238423217087984","0.0051976777613162994","0.005275027826428413","1603","1603","1603"
"802","0.004148784559220076","0.004148784559220076","0.004148784559220076","1605","1605","1605","0.0052356386557221414","0.005199072882533073","0.005262278486043215","1605","1605","1605"
"803","0.004157541785389185","0.004157541785389185","0.004157541785389185","1607","1607","1607","0.005226421169936657","0.00516157690435648","0.005259848665446043","1607","1607","1607"
"804","0.004152901470661163","0.004152901470661163","0.004152901470661163","1609","1609","1609","0.0052389329299330715","0.0052140848711133","0.005264371633529663","1609","1609","1609"
"805","0.004142873454838991","0.004142873454838991","0.004142873454838991","1611","1611","1611","0.005232382845133543","0.0052059548906981945","0.0052545820362865925","1611","1611","1611"
"806","0.0041489917784929276","0.0041489917784929276","0.0041489917784929276","1613","1613","1613","0.005234355852007866","0.005195243284106255","0.005270271562039852","1613","1613","1613"
"807","0.004151754546910524","0.004151754546910524","0.004151754546910524","1615","1615","1615","0.005227226670831442","0.005217565689235926","0.005237868521362543","1615","1615","1615"
"808","0.004144840873777866","0.004144840873777866","0.004144840873777866","1617","1617","1617","0.005241035390645266","0.005195789970457554","0.005296076647937298","1617","1617","1617"
"809","0.004147651139646769","0.004147651139646769","0.004147651139646769","1619","1619","1619","0.0052402916364371775","0.00519808242097497","0.005287520121783018","1619","1619","1619"
"810","0.004152636043727398","0.004152636043727398","0.004152636043727398","1621","1621","1621","0.005247381050139666","0.00522853247821331","0.0052675227634608746","1621","1621","1621"
"811","0.004140810575336218","0.004140810575336218","0.004140810575336218","1623","1623","1623","0.005238428898155689","0.005217963829636574","0.005268797744065523","1623","1623","1623"
"812","0.004138382151722908","0.004138382151722908","0.004138382151722908","1625","1625","1625","0.005236194375902415","0.005192184820771217","0.005263220984488726","1625","1625","1625"
"813","0.004144023638218641","0.004144023638218641","0.004144023638218641","1627","1627","1627","0.005223908927291632","0.005168545059859753","0.0052572209388017654","1627","1627","1627"
"814","0.0041478583589196205","0.0041478583589196205","0.0041478583589196205","1629","1629","1629","0.005215596966445446","0.005177114624530077","0.005242146085947752","1629","1629","1629"
"815","0.004152912646532059","0.004152912646532059","0.004152912646532059","1631","1631","1631","0.005232866108417511","0.005190305877476931","0.005271924193948507","1631","1631","1631"
"816","0.004140971694141626","0.004140971694141626","0.004140971694141626","1633","1633","1633","0.005220482312142849","0.005184336099773645","0.0052707744762301445","1633","1633","1633"
"817","0.004144742153584957","0.004144742153584957","0.004144742153584957","1635","1635","1635","0.005238587688654661","0.005194264929741621","0.005270991940051317","1635","1635","1635"
"818","0.0041355290450155735","0.0041355290450155735","0.0041355290450155735","1637","1637","1637","0.005226830020546913","0.005175278056412935","0.005264404229819775","1637","1637","1637"
"819","0.0041327159851789474","0.0041327159851789474","0.0041327159851789474","1639","1639","1639","0.005206955876201391","0.005172468721866608","0.005246859509497881","1639","1639","1639"
"820","0.004145675804466009","0.004145675804466009","0.004145675804466009","1641","1641","1641","0.005227851308882236","0.005205967929214239","0.005262068938463926","1641","1641","1641"
"821","0.004135540220886469","0.004135540220886469","0.004135540220886469","1643","1643","1643","0.0052129760384559635","0.0051793851889669895","0.005264406558126211","1643","1643","1643"
"822","0.004142930265516043","0.004142930265516043","0.004142930265516043","1645","1645","1645","0.005226054973900318","0.005188666749745607","0.005269006360322237","1645","1645","1645"
"823","0.004129728302359581","0.004129728302359581","0.004129728302359581","1647","1647","1647","0.005227458104491234","0.005186543334275484","0.0052833398804068565","1647","1647","1647"
"824","0.004134842660278082","0.004134842660278082","0.004134842660278082","1649","1649","1649","0.00520279435440898","0.005164549686014652","0.005224249791353941","1649","1649","1649"
"825","0.0041406541131436825","0.0041406541131436825","0.0041406541131436825","1651","1651","1651","0.005223727598786354","0.0051877619698643684","0.005242925602942705","1651","1651","1651"
"826","0.004126660991460085","0.004126660991460085","0.004126660991460085","1653","1653","1653","0.005220028478652239","0.005179762374609709","0.005239470861852169","1653","1653","1653"
"827","0.004126402083784342","0.004126402083784342","0.004126402083784342","1655","1655","1655","0.005212395265698433","0.005155263468623161","0.005234641954302788","1655","1655","1655"
"828","0.0041329627856612206","0.0041329627856612206","0.0041329627856612206","1657","1657","1657","0.005202001612633467","0.005163686815649271","0.0052217403426766396","1657","1657","1657"
"829","0.004129094537347555","0.004129094537347555","0.004129094537347555","1659","1659","1659","0.005235036090016365","0.005215922370553017","0.005259839352220297","1659","1659","1659"
"830","0.004130925051867962","0.004130925051867962","0.004130925051867962","1661","1661","1661","0.00521571896970272","0.005161425564438105","0.005259530618786812","1661","1661","1661"
"831","0.004120249766856432","0.004120249766856432","0.004120249766856432","1663","1663","1663","0.0052061743102967736","0.005171096418052912","0.00521726394072175","1663","1663","1663"
"832","0.004122965969145298","0.004122965969145298","0.004122965969145298","1665","1665","1665","0.005202295258641243","0.005173814482986927","0.0052265324629843235","1665","1665","1665"
"833","0.004127545282244682","0.004127545282244682","0.004127545282244682","1667","1667","1667","0.005217053275555372","0.0052009765058755875","0.005235026590526104","1667","1667","1667"
"834","0.004130227025598288","0.004130227025598288","0.004130227025598288","1669","1669","1669","0.005211206618696451","0.0051642474718391895","0.005243522580713034","1669","1669","1669"
"835","0.004134257324039936","0.004134257324039936","0.004134257324039936","1671","1671","1671","0.005209874920547008","0.0051720114424824715","0.005232139956206083","1671","1671","1671"
"836","0.004119447432458401","0.004119447432458401","0.004119447432458401","1673","1673","1673","0.0052108773030340675","0.005174136720597744","0.005236304365098476","1673","1673","1673"
"837","0.004126841202378273","0.004126841202378273","0.004126841202378273","1675","1675","1675","0.005221783835440874","0.005154973361641169","0.005273872520774603","1675","1675","1675"
"838","0.004121093079447746","0.004121093079447746","0.004121093079447746","1677","1677","1677","0.005226173251867294","0.005166569259017706","0.005267232656478882","1677","1677","1677"
"839","0.004121546167880297","0.004121546167880297","0.004121546167880297","1679","1679","1679","0.005217508692294359","0.005200739949941635","0.005235394462943077","1679","1679","1679"
"840","0.004121509846299887","0.004121509846299887","0.004121509846299887","1681","1681","1681","0.00522408438846469","0.005210811737924814","0.005234478507190943","1681","1681","1681"
"841","0.004127415828406811","0.004127415828406811","0.004127415828406811","1683","1683","1683","0.005207305308431387","0.005181713029742241","0.005249879322946072","1683","1683","1683"
"842","0.004115000367164612","0.004115000367164612","0.004115000367164612","1685","1685","1685","0.005198908504098654","0.005153920501470566","0.005239077843725681","1685","1685","1685"
"843","0.004125738516449928","0.004125738516449928","0.004125738516449928","1687","1687","1687","0.0052100797183811665","0.0051751467399299145","0.005234337877482176","1687","1687","1687"
"844","0.004110719542950392","0.004110719542950392","0.004110719542950392","1689","1689","1689","0.005207083374261856","0.0051820483058691025","0.00523687107488513","1689","1689","1689"
"845","0.004115833900868893","0.004115833900868893","0.004115833900868893","1691","1691","1691","0.005208323057740927","0.005173859186470509","0.00523801613599062","1691","1691","1691"
"846","0.004119291435927153","0.004119291435927153","0.004119291435927153","1693","1693","1693","0.005213695950806141","0.00516528682783246","0.005246077664196491","1693","1693","1693"
"847","0.004114310722798109","0.004114310722798109","0.004114310722798109","1695","1695","1695","0.005206459201872349","0.005176229868084192","0.005222358740866184","1695","1695","1695"
"848","0.004113617353141308","0.004113617353141308","0.004113617353141308","1697","1697","1697","0.005208670161664486","0.005183222703635693","0.005233458708971739","1697","1697","1697"
"849","0.004112837370485067","0.004112837370485067","0.004112837370485067","1699","1699","1699","0.005207567196339369","0.005182099994271994","0.005239027552306652","1699","1699","1699"
"850","0.004115741699934006","0.004115741699934006","0.004115741699934006","1701","1701","1701","0.0052033067680895325","0.0051612709648907185","0.005233569070696831","1701","1701","1701"
"851","0.00411818316206336","0.00411818316206336","0.00411818316206336","1703","1703","1703","0.005190380103886128","0.005144557915627956","0.005229249596595764","1703","1703","1703"
"852","0.004116450902074575","0.004116450902074575","0.004116450902074575","1705","1705","1705","0.0051991637796163555","0.005157441832125187","0.0052382671274244785","1705","1705","1705"
"853","0.004116057883948088","0.004116057883948088","0.004116057883948088","1707","1707","1707","0.005199349112808704","0.0051326085813343525","0.005242682993412018","1707","1707","1707"
"854","0.004104382824152708","0.004104382824152708","0.004104382824152708","1709","1709","1709","0.005198379885405302","0.005173268727958202","0.005212155170738697","1709","1709","1709"
"855","0.00410771369934082","0.00410771369934082","0.00410771369934082","1711","1711","1711","0.005197384115308523","0.005161630921065807","0.005224060267210007","1711","1711","1711"
"856","0.004105941392481327","0.004105941392481327","0.004105941392481327","1713","1713","1713","0.005202034953981638","0.005168342497199774","0.005244076251983643","1713","1713","1713"
"857","0.004108193796128035","0.004108193796128035","0.004108193796128035","1715","1715","1715","0.005209046415984631","0.00518440455198288","0.005245218053460121","1715","1715","1715"
"858","0.004105493891984224","0.004105493891984224","0.004105493891984224","1717","1717","1717","0.005189601238816977","0.005135825369507074","0.005223688669502735","1717","1717","1717"
"859","0.004103113431483507","0.004103113431483507","0.004103113431483507","1719","1719","1719","0.005200797040015459","0.005139877088367939","0.0052337669767439365","1719","1719","1719"
"860","0.004107146989554167","0.004107146989554167","0.004107146989554167","1721","1721","1721","0.005208810791373253","0.005182207562029362","0.005227336194366217","1721","1721","1721"
"861","0.004116396885365248","0.004116396885365248","0.004116396885365248","1723","1723","1723","0.00518493102863431","0.005162391811609268","0.005214408040046692","1723","1723","1723"
"862","","","","","","","0.005182951223105192","0.005141549743711948","0.0052224150858819485","1725","1725","1725"
"863","","","","","","","0.005190345272421837","0.005143987946212292","0.00521080894395709","1727","1727","1727"
"864","","","","","","","0.005199569836258888","0.0051575470715761185","0.005221039522439241","1729","1729","1729"
"865","","","","","","","0.005191420670598745","0.005138860549777746","0.005226049572229385","1731","1731","1731"
"866","","","","","","","0.00518493615090847","0.00517292832955718","0.005199940409511328","1733","1733","1733"
"867","","","","","","","0.0051932170987129215","0.00516454828903079","0.005226347595453262","1735","1735","1735"
"868","","","","","","","0.005184931866824627","0.005161041393876076","0.005237279459834099","1737","1737","1737"
"869","","","","","","","0.0051697961986064914","0.005131132900714874","0.005220684222877026","1739","1739","1739"
"870","","","","","","","0.005199483782052994","0.005167676601558924","0.005221972707659006","1741","1741","1741"
"871","","","","","","","0.0051965051330626014","0.005154159851372242","0.00524505041539669","1743","1743","1743"
"872","","","","","","","0.005194839183241129","0.0051726847887039185","0.0052143060602247715","1745","1745","1745"
"873","","","","","","","0.005173068773001432","0.005138390231877565","0.005205388646572828","1747","1747","1747"
"874","","","","","","","0.005173575598746538","0.005137968808412552","0.005202990956604481","1749","1749","1749"
"875","","","","","","","0.005194884445518255","0.0051754433661699295","0.0052113463170826435","1751","1751","1751"
"876","","","","","","","0.005185746960341931","0.00515271769836545","0.0052256095223128796","1753","1753","1753"
"877","","","","","","","0.005179999861866236","0.005156442988663912","0.00520740682259202","1755","1755","1755"
"878","","","","","","","0.005183938052505254","0.005136559717357159","0.005213340278714895","1757","1757","1757"
"879","","","","","","","0.005185987427830696","0.005148562602698803","0.005232172552496195","1759","1759","1759"
"880","","","","","","","0.005184267926961183","0.005172398407012224","0.005189948249608278","1761","1761","1761"
"881","","","","","","","0.005187170021235943","0.005159968044608831","0.005209125112742186","1763","1763","1763"
"882","","","","","","","0.005185292288661003","0.005154433194547892","0.0052154515869915485","1765","1765","1765"
"883","","","","","","","0.005185983888804912","0.005151832010596991","0.005229773931205273","1767","1767","1767"
"884","","","","","","","0.00518723651766777","0.005141066387295723","0.005215696059167385","1769","1769","1769"
"885","","","","","","","0.005197411216795444","0.005176447797566652","0.005218033213168383","1771","1771","1771"
"886","","","","","","","0.005181223154067993","0.005156729836016893","0.005202233791351318","1773","1773","1773"
"887","","","","","","","0.005186385125853121","0.005148216616362333","0.00520373834297061","1775","1775","1775"
"888","","","","","","","0.005179424653761089","0.005149845499545336","0.005204115994274616","1777","1777","1777"
"889","","","","","","","0.005196297308430076","0.005186138208955526","0.005212650168687105","1779","1779","1779"
"890","","","","","","","0.005179308936931193","0.005124018993228674","0.005213428288698196","1781","1781","1781"
"891","","","","","","","0.005188654642552137","0.005168641451746225","0.005215099547058344","1783","1783","1783"
"892","","","","","","","0.005174186662770808","0.0051635815761983395","0.00518438033759594","1785","1785","1785"
"893","","","","","","","0.005187740782275796","0.005150235258042812","0.005226206965744495","1787","1787","1787"
"894","","","","","","","0.005195912322960794","0.005175132304430008","0.005227030720561743","1789","1789","1789"
"895","","","","","","","0.005178587511181831","0.005148730240762234","0.005203102715313435","1791","1791","1791"
"896","","","","","","","0.0051761436043307185","0.005149721633642912","0.005224260967224836","1793","1793","1793"
"897","","","","","","","0.005188912386074662","0.005139967892318964","0.005214287433773279","1795","1795","1795"
"898","","","","","","","0.005193277029320598","0.005153248086571693","0.0052277324721217155","1797","1797","1797"
"899","","","","","","","0.00516502617392689","0.005144283175468445","0.005197866354137659","1799","1799","1799"
"900","","","","","","","0.005177352693863213","0.005147618241608143","0.005204438231885433","1801","1801","1801"
"901","","","","","","","0.005193537217564881","0.0051744491793215275","0.00521578686311841","1803","1803","1803"
"902","","","","","","","0.005169834475964308","0.00511560495942831","0.005221010651439428","1805","1805","1805"
"903","","","","","","","0.0051798466593027115","0.005147377494722605","0.005192473530769348","1807","1807","1807"
"904","","","","","","","0.0051730177365243435","0.005155370570719242","0.005191762465983629","1809","1809","1809"
"905","","","","","","","0.005174033693037927","0.0051331790164113045","0.005191376898437738","1811","1811","1811"
"906","","","","","","","0.0051652706461027265","0.0051317703910171986","0.005198105238378048","1813","1813","1813"
"907","","","","","","","0.00517416512593627","0.005141275469213724","0.005204721819609404","1815","1815","1815"
"908","","","","","","","0.005169027368538082","0.0051621184684336185","0.005177527666091919","1817","1817","1817"
"909","","","","","","","0.005196479149162769","0.005175070371478796","0.005220347084105015","1819","1819","1819"
"910","","","","","","","0.005180718027986586","0.0051201460883021355","0.005207242909818888","1821","1821","1821"
"911","","","","","","","0.0051749119302257895","0.0051533253863453865","0.005205136723816395","1823","1823","1823"
"912","","","","","","","0.005180413834750652","0.005139356479048729","0.005202816799283028","1825","1825","1825"
"913","","","","","","","0.005173568148165941","0.005134747363626957","0.005199470091611147","1827","1827","1827"
"914","","","","","","","0.005178607418201864","0.005136159248650074","0.005197419784963131","1829","1829","1829"
"915","","","","","","","0.005159171763807535","0.005125198047608137","0.0051910062320530415","1831","1831","1831"
"916","","","","","","","0.0051604078616946936","0.005132456310093403","0.005190683528780937","1833","1833","1833"
"917","","","","","","","0.005173192475922406","0.005153905134648085","0.005207766313105822","1835","1835","1835"
"918","","","","","","","0.0051714032888412476","0.005158603191375732","0.005182528868317604","1837","1837","1837"
"919","","","","","","","0.005182165885344148","0.0051727332174777985","0.005193958058953285","1839","1839","1839"
"920","","","","","","","0.005165540031157434","0.005155304912477732","0.005183239001780748","1841","1841","1841"
"921","","","","","","","0.005170219228602946","0.005156447645276785","0.005201241467148066","1843","1843","1843"
"922","","","","","","","0.005167144234292209","0.005129698663949966","0.005189237184822559","1845","1845","1845"
"923","","","","","","","0.00515092012938112","0.005127680953592062","0.005165264941751957","1847","1847","1847"
"924","","","","","","","0.005162823246791959","0.005135259125381708","0.0051937648095190525","1849","1849","1849"
"925","","","","","","","0.005182587192393839","0.005127637181431055","0.005221116356551647","1851","1851","1851"
"926","","","","","","","0.005177921615540981","0.005106083583086729","0.00520723219960928","1853","1853","1853"
"927","","","","","","","0.005181342945434153","0.005121821537613869","0.005221707280725241","1855","1855","1855"
"928","","","","","","","0.0051758307963609695","0.005160529166460037","0.0051978821866214275","1857","1857","1857"
"929","","","","","","","0.0051677587907761335","0.005137711763381958","0.005206495989114046","1859","1859","1859"
"930","","","","","","","0.0051686083897948265","0.005154674872756004","0.0051844147965312","1861","1861","1861"
"931","","","","","","","0.0051651474786922336","0.005137610714882612","0.00519306305795908","1863","1863","1863"
"932","","","","","","","0.0051607354544103146","0.005145591218024492","0.005171149969100952","1865","1865","1865"
"933","","","","","","","0.005169557291083038","0.005135960876941681","0.005206889472901821","1867","1867","1867"
"934","","","","","","","0.00515493331477046","0.005112668965011835","0.005194228142499924","1869","1869","1869"
"935","","","","","","","0.005163418827578425","0.00511095579713583","0.005185329355299473","1871","1871","1871"
"936","","","","","","","0.005177317885681987","0.0051636709831655025","0.00519070727750659","1873","1873","1873"
"937","","","","","","","0.005175471073016524","0.005124822724610567","0.005215376149863005","1875","1875","1875"
"938","","","","","","","0.005159106804057956","0.0051175812259316444","0.005183433182537556","1877","1877","1877"
"939","","","","","","","0.0051711248233914375","0.005152111407369375","0.00518158869817853","1879","1879","1879"
"940","","","","","","","0.005161382723599672","0.005116855725646019","0.005217474885284901","1881","1881","1881"
"941","","","","","","","0.005166561342775822","0.005122706759721041","0.005213351920247078","1883","1883","1883"
"942","","","","","","","0.0051662883488461375","0.0051214732229709625","0.005224557593464851","1885","1885","1885"
"943","","","","","","","0.005154414335265756","0.0051308274269104","0.0051723625510931015","1887","1887","1887"
"944","","","","","","","0.00516572839114815","0.0051275622099637985","0.005192579235881567","1889","1889","1889"
"945","","","","","","","0.005162387620657682","0.005136596504598856","0.00517619214951992","1891","1891","1891"
"946","","","","","","","0.0051795527106150985","0.005143346730619669","0.005205157212913036","1893","1893","1893"
"947","","","","","","","0.0051701933844015","0.005147355142980814","0.005202210508286953","1895","1895","1895"
"948","","","","","","","0.0051720127230510116","0.005099730100482702","0.005206027999520302","1897","1897","1897"
"949","","","","","","","0.005168820032849908","0.0051286243833601475","0.005192985758185387","1899","1899","1899"
"950","","","","","","","0.005155948572792113","0.005109394900500774","0.005178431514650583","1901","1901","1901"
"951","","","","","","","0.005184437846764922","0.005140284541994333","0.005235607735812664","1903","1903","1903"
"952","","","","","","","0.005145120085217059","0.005099175032228231","0.005176075268536806","1905","1905","1905"
"953","","","","","","","0.005165054346434772","0.005134254228323698","0.0051991865038871765","1907","1907","1907"
"954","","","","","","","0.005172716453671455","0.005139111075550318","0.005206412635743618","1909","1909","1909"
"955","","","","","","","0.0051497387466952205","0.005116135813295841","0.005166598130017519","1911","1911","1911"
"956","","","","","","","0.005161058623343706","0.005134569946676493","0.005182603374123573","1913","1913","1913"
"957","","","","","","","0.005152282887138426","0.005137069616466761","0.005185406189411879","1915","1915","1915"
"958","","","","","","","0.0051684461068362","0.00514648575335741","0.00518247252330184","1917","1917","1917"
"959","","","","","","","0.005154098616912961","0.005138183478266001","0.005175135098397732","1919","1919","1919"
"960","","","","","","","0.005161793204024434","0.005135814193636179","0.0051808590069413185","1921","1921","1921"
"961","","","","","","","0.005168911186046898","0.005151979625225067","0.005195519886910915","1923","1923","1923"
"962","","","","","","","0.0051610603695735335","0.005117673892527819","0.005182444117963314","1925","1925","1925"
"963","","","","","","","0.005160213680937886","0.005111071281135082","0.005198053549975157","1927","1927","1927"
"964","","","","","","","0.005166081595234573","0.005144566297531128","0.00519716227427125","1929","1929","1929"
"965","","","","","","","0.005170552991330624","0.0051381285302340984","0.005185672547668219","1931","1931","1931"
"966","","","","","","","0.0051619092701002955","0.005160497967153788","0.005164074711501598","1933","1933","1933"
"967","","","","","","","0.005152568453922868","0.0051184059120714664","0.005173136480152607","1935","1935","1935"
